Customer ID,Gender,first Date,recent date,Customer value,buy times,Points earned,Points redeemed
84501254,M,20121125,20121125,126.5,1,55,
125046660,unknown,20121127,20121127,99.7,1,105,
125619200,M,20121127,20121127,56.1,1,45,
125587060,unknown,20121130,20121130,190.6,1,0,
1928152,F,20121207,20130323,317.76,2,80,
118156558,M,20121209,20121209,337,1,115,
8927752,M,20121210,20121210,198,1,30,
126723320,M,20121212,20130222,512.36,4,298,
126699389,unknown,20121214,20121214,102.8,1,40,
126724255,F,20121217,20121217,125.08,1,133,
127357061,M,20121220,20121226,316.32,3,170,
127680768,M,20121224,20130321,663.78,5,400,
125893224,unknown,20121225,20130326,681,2,465,
7331114,M,20130107,20130113,242.43,2,155,
128496422,M,20130107,20130107,201.7,1,140,
127499435,M,20130112,20130112,106.9,1,90,
129543869,M,20130127,20130330,512,2,2,
129021421,M,20130131,20130131,209.5,2,40,
117964691,unknown,20130201,20130201,113.89,1,106,
118435008,M,20130202,20130202,138.3,1,95,
115244212,F,20130204,20130204,625,1,445,
129740210,M,20130203,20130203,168.4,1,70,
8908860,M,20130202,20130309,257.5,2,264,
129922597,M,20130204,20130218,345.9,3,155,
130312568,M,20130221,20130221,78.9,1,75,
118664007,M,20130223,20130223,111.9,1,100,
10198587,M,20130224,20130224,121.1,1,55,
130662718,M,20130228,20130228,158.1,1,40,
130142678,M,20130227,20130317,998.2,6,700,
114615534,M,20130227,20130227,588,1,40,
6221657,F,20130228,20130228,118.56,1,137,138
130825821,F,20130303,20130303,278.07,1,150,
130894352,M,20130304,20130330,1115.3,7,650,
131249504,M,20130310,20130310,98,1,0,
131684249,M,20130315,20130315,158,1,155,
132227996,M,20130326,20130330,506.9,4,55,
8285706,M,20130330,20130330,101.7,1,320,
85535131,M,20120103,20120103,49,1,45,
9544297,F,20120102,20130320,8104.184776,51,169,7556
7771875,M,20120103,20120119,656.4,7,626,
85578662,F,20120103,20130329,685.3997,5,345,
14803417,M,20120103,20130327,6482.81,42,253,7218
36360746,M,20120104,20121011,585.1,4,495,
72074,M,20120105,20130329,4077.97,25,5193,
8004529,M,20120107,20130315,2567.42,9,309,3180
85611058,M,20120112,20120112,91.6,1,40,
11982182,M,20120109,20130210,1420.4998,10,830,
52790541,M,20120109,20120109,108.29,1,0,3105
1640921,M,20120110,20120110,385.6,2,1010,
50401317,M,20120111,20130313,4779.59,20,3876,
85022523,F,20120111,20130304,3251.3002,20,1830,
5553511,M,20120114,20130228,3082.39,26,1360,
23721103,M,20120114,20120731,329.9,2,1500,
5565304,F,20120115,20130318,5916.18,30,5330,
88082795,F,20120116,20121224,2013.16,10,1010,
63496943,M,20120119,20130208,1310.92,9,530,
88082011,M,20120116,20130204,194,2,195,
148925,M,20120117,20130327,2870.8499,20,482,2281
7581300,M,20120117,20130316,1383.89,6,1441,
88108247,M,20120117,20130126,504.6,4,291,
87988134,M,20120119,20120119,89.5599,1,50,
63494662,M,20120118,20130322,3038.8496,27,2444,103
70088055,M,20120119,20120119,20.79,1,4,566
8080272,F,20120120,20130329,674.2,6,1115,
90989805,M,20120126,20130325,1143.3,14,330,
84744537,M,20120128,20120609,1077.88,6,1160,
84873680,F,20120127,20120131,243.3,2,115,
446499,F,20120130,20130324,6154.16,15,1345,300
54225877,M,20120201,20120302,357.9,4,40,290
91126126,M,20120202,20120227,313.6,2,75,
91170533,M,20120203,20120209,85.8,1,0,
69433218,M,20120203,20120831,271.4,2,0,300
91202795,M,20120203,20120307,320.49,4,0,55
92767549,M,20120209,20120313,854.98,5,570,
91294213,M,20120209,20120815,631.93,5,280,
8283466,M,20120208,20120208,150.3,1,80,
12050544,M,20120209,20130202,1228.38,9,1529,
84548969,F,20120211,20130331,1492.58,10,975,
5999536,F,20120212,20130326,3126.73,23,1952,12
68944583,M,20120212,20120313,363.6499,4,0,300
12565351,M,20120213,20130325,1903.68,10,1242,50
113219711,M,20120215,20120306,220.8,2,95,
84945113,M,20120216,20130328,2392.3894,23,1380,
113353725,F,20120217,20130311,348.8,3,270,
1653180,M,20120218,20130203,620.5,5,905,
113433433,F,20120219,20120529,238.6,2,130,
49869072,M,20120220,20130311,1175.8,4,1156,
113577938,M,20120220,20130203,1771.07,13,665,
113655123,F,20120222,20130317,2012.18,12,950,
113732666,M,20120223,20120223,193.1,1,30,
63809623,M,20120225,20121201,917.7,7,510,
14876994,M,20120228,20130218,385.48,2,140,
84684112,M,20120303,20120717,389.15,2,25,
379552,M,20120312,20120312,59.9,1,55,
114713688,F,20120313,20120313,101.8,1,50,
91130221,F,20120315,20130329,1835.8999,15,857,
113638595,M,20120317,20120317,117.6,1,35,
114975027,unknown,20120318,20120425,349.5,4,19,209
74103609,M,20120318,20120318,380,1,250,
114990071,unknown,20120320,20120320,116.1,1,30,
115049625,unknown,20120322,20120322,68,1,10,
114775464,M,20120322,20130312,1505.61,14,770,
5925050,F,20120328,20130130,1785.7799,4,1002,395
115298005,unknown,20120327,20120327,11788,1,400,
114399362,M,20120327,20120906,1183.48,8,565,235
115353188,F,20120329,20130318,1223.02,6,595,
114765333,unknown,20120330,20120427,369.4,2,175,
40903,F,20120331,20130318,1081,6,940,
115524335,M,20120405,20130307,1819.67,16,455,650
91192588,M,20120411,20120511,375.04,4,2,
778880,M,20120412,20120412,296.8,1,147,
115887259,unknown,20120417,20130116,477.1001,3,195,
6250909,M,20120418,20120418,269.5,1,100,
116353853,M,20120502,20130218,1982.56,12,1165,
116441497,unknown,20120505,20130321,10018,2,10,
116497240,M,20120508,20130108,633.4,6,270,
116571302,M,20120509,20120603,284,3,165,
8325045,M,20120524,20120524,534,1,450,
92902952,M,20120526,20120526,101.9,1,15,
55783210,F,20120526,20120526,185,1,195,
415131,M,20120601,20130319,2565.0696,17,925,360
116944046,unknown,20120604,20130317,363.29,3,220,
7465746,M,20120610,20130228,67.86,2,47,
14769855,M,20120610,20120728,147.5,2,125,
63455260,unknown,20120611,20120812,1068.63,5,443,
117585324,F,20120614,20130307,224.4,2,95,
117642321,F,20120616,20120706,316.4,2,115,
8178425,M,20120620,20120620,102.02,1,190,
116770100,unknown,20120626,20130110,7487.2601,18,3270,
5133273,F,20120627,20130328,4412.945479,30,2165,853
117995967,unknown,20120627,20130315,762.2,4,515,
114966338,unknown,20120702,20130125,775.5,6,510,
118305867,unknown,20120704,20130205,936.26,3,870,
7462959,F,20120706,20130324,2341.8701,7,510,
118381263,F,20120706,20121204,582.0399,5,354,
118566564,unknown,20120709,20120830,303.96,2,20,
63690472,M,20120711,20121102,1588.2599,4,1215,
118659200,M,20120711,20130328,698,2,690,
7868919,M,20120714,20130121,1045.14,7,1165,
118922092,M,20120716,20130325,591,3,190,
116381485,unknown,20120716,20120716,128,1,12,
117938494,unknown,20120717,20120717,117.4,1,80,
42378117,F,20120717,20130324,790.9,6,740,
119138544,unknown,20120719,20120719,426,1,305,
119168217,unknown,20120720,20120720,521,1,5,
119254032,unknown,20120722,20120722,1329,3,795,
118354349,M,20120725,20130107,322.09,5,230,
63490064,M,20120730,20120730,220.5601,1,140,
92788990,M,20120730,20121129,876.63,5,285,
8437360,M,20120801,20120801,219,1,75,
118245806,F,20120803,20130126,1633.38,11,915,
119661139,unknown,20120806,20130320,649.1,5,405,
120089508,M,20120810,20130109,879.8403,5,485,
120270851,unknown,20120814,20120814,115.7,1,75,
118914459,F,20120818,20130127,522.19,4,254,11
87963272,M,20120817,20120819,397,2,70,
120780764,unknown,20120826,20120826,319.2,1,0,
120770000,unknown,20120825,20120825,155,1,155,
116038921,unknown,20120829,20130322,1720.1,14,990,
120967445,unknown,20120830,20130127,5860.4,7,695,
115653002,unknown,20120831,20120831,86,1,20,
121188071,unknown,20120904,20120904,107.2,1,95,
121245171,unknown,20120905,20120905,189,1,195,
121471614,unknown,20120910,20121027,313.15,3,195,
121578551,M,20120912,20130329,967.2399,7,386,
121657115,unknown,20120920,20121031,309.7,2,130,
122032924,unknown,20120921,20130321,1710.6,5,815,
122145807,M,20120923,20120923,92.2,1,85,
119487097,unknown,20120924,20130205,1572.8,5,845,
122418134,M,20121008,20130110,4805.79,6,375,
2240910,M,20121017,20121017,277.29,1,270,
120319674,M,20121019,20130226,669.7301,6,470,
7451417,M,20121028,20130303,209.5999,3,135,
124076282,unknown,20121101,20121114,268.1,2,135,
2105227,M,20121103,20130117,683.44,3,735,
6775154,M,20121105,20121217,439.7502,2,155,
124194973,unknown,20121104,20130330,1013.25,7,535,
124429154,M,20121108,20130123,719.22,3,185,
124679279,unknown,20121112,20121112,84,1,0,
124839923,unknown,20121113,20121113,59.8,1,50,
124906665,unknown,20121114,20121210,180.8,2,165,
125417713,M,20121123,20121123,105,1,15,
125414839,M,20121123,20130227,1066.48,8,670,
125519178,M,20121125,20121125,298,1,245,
125545679,unknown,20121126,20121126,147.9,1,75,
115303474,unknown,20121201,20121222,223.42,2,215,
84951764,M,20121208,20121208,166,1,60,
126697909,unknown,20121211,20121211,104.15,1,0,
126910991,M,20121213,20121213,57.78,1,65,
126895447,F,20121213,20130326,880.98,6,605,
127027677,M,20121216,20130330,364.7,3,165,
9006540,M,20121215,20121215,199,1,160,
9173568,M,20121222,20130324,606.1,5,280,
125486838,unknown,20121224,20121224,104.3,1,70,
127755616,M,20121225,20121225,185.2001,1,130,
126717086,M,20121228,20121228,198,1,150,
122267918,unknown,20121231,20121231,148,1,0,
128354900,M,20130104,20130104,199,1,90,
128498446,M,20130107,20130107,49.9,1,0,
128544586,unknown,20130108,20130108,12,1,0,
128712070,M,20130112,20130112,69.5,1,75,
128797228,M,20130114,20130114,125.7,1,90,
128749301,M,20130114,20130222,229.04,2,135,
85495985,M,20130113,20130113,198.99,1,24,
128952632,M,20130116,20130116,103.4,1,85,
36432170,F,20130116,20130328,978.59,8,686,
128998379,M,20130117,20130117,59.8,1,0,
129088963,M,20130119,20130119,598,1,262,
123959938,unknown,20130121,20130121,122.4,1,70,
129297242,M,20130124,20130124,119.15,1,105,
129420732,M,20130125,20130125,55.8,1,33,
129464760,M,20130127,20130127,105.5,1,35,
63762750,F,20130129,20130131,426.6,1,405,
129581436,M,20130129,20130129,360.9,1,290,
128293612,M,20130130,20130130,401,1,70,
129791747,M,20130202,20130202,1347,3,725,
129274841,M,20130207,20130328,366.6,4,201,
129929003,M,20130204,20130217,363.5,2,320,
8928315,F,20130205,20130207,349.7,1,236,
126116,unknown,20130208,20130208,100.38,1,346,
130201670,M,20130218,20130316,1370.7,2,0,
130644872,M,20130227,20130227,172.8,1,165,
130666062,unknown,20130228,20130312,406.3,2,160,
130782946,M,20130302,20130302,361.4,1,250,
131042117,M,20130307,20130307,252,1,280,
131505210,F,20130313,20130313,150.54,1,130,
131613501,M,20130314,20130314,167.4,1,60,
131745690,M,20130317,20130318,385.79,3,230,
125248834,M,20130319,20130319,199,1,0,
8372404,F,20130319,20130322,231.89,2,183,
128841401,M,20130319,20130324,895.5,2,555,
131788878,M,20130321,20130321,168.7,1,90,
132193030,M,20130325,20130325,515,1,390,
65541847,F,20120101,20130312,4764.64,13,3105,
42377288,M,20120102,20130219,3781.84,14,3680,
8679178,F,20120101,20120520,163.2001,2,60,
55806090,M,20120104,20120220,152.1001,2,245,
84655088,M,20120106,20130203,1548,5,585,
62024168,M,20120107,20120821,459.56,3,5,1485
73898889,M,20120107,20120716,383.88,4,140,
1645985,M,20120108,20121028,935.3801,11,1260,1
50325040,M,20120108,20130227,2153.4699,14,1131,
5170483,M,20120109,20120407,1191.75,6,1080,
8842102,M,20120109,20130314,4685.4901,34,790,5621
5962916,unknown,20120110,20121016,715.25,6,927,
85279456,M,20120110,20120110,93.9999,1,115,45
8230678,F,20120114,20130225,1146.3,6,920,
87974457,M,20120112,20120112,193.9,1,60,
672145,M,20120111,20120626,1136.6,9,305,395
87027651,M,20120113,20120113,40.8,1,0,
329475,M,20120113,20130318,2055.51,12,338,851
88048254,M,20120117,20120117,85.7,1,50,
88038459,M,20120116,20120625,472.7,4,210,
6425606,M,20120115,20130227,4478.1402,23,2334,8811
9199680,F,20120116,20130314,2099.98,15,1724,
88030434,M,20120116,20120116,85.4999,1,35,
9402155,M,20120119,20130312,1168.9901,7,895,50
6465232,M,20120127,20130103,811.8098,6,2210,
62529379,M,20120130,20120130,459.8,1,0,300
91087822,M,20120130,20121226,700.9,6,375,
6318065,M,20120130,20121220,583.0201,4,738,
568149,F,20120130,20130208,891.57,6,440,
62022581,F,20120131,20120530,1356.96,8,1155,
8657070,F,20120203,20130312,3101.07,17,923,1737
87030402,M,20120203,20120213,7056,2,0,
68359692,M,20120204,20120204,101.7,1,15,305
8356001,M,20120205,20130318,1834.66,16,595,1044
91359806,F,20120207,20120207,227.3,1,10,
69554183,M,20120208,20120828,284.4,2,5,900
5879415,M,20120208,20120729,826,2,420,
8492945,M,20120215,20120622,146,2,320,
113477339,M,20120219,20120219,159,1,150,
92805413,M,20120218,20120324,336.4,4,20,
5789138,M,20120219,20120219,209.5,1,380,
5966404,M,20120222,20120222,359.96,2,400,
113691513,M,20120223,20120327,549.4999,4,245,180
85147842,F,20120226,20120306,1303.5,3,720,
114002439,M,20120304,20120917,265.63,3,90,
85598376,M,20120308,20121204,652.9,5,510,
63559743,M,20120308,20130116,1186.8102,8,610,
84691192,M,20120311,20121129,355.8998,3,40,
9359831,F,20120309,20120323,209.9,2,190,
114461964,M,20120311,20120311,99.1,1,100,
91010487,M,20120311,20120311,101.4,1,70,
31829695,M,20120312,20120610,424.82,3,225,
114663782,M,20120312,20130225,563.18,4,95,
1643532,M,20120314,20130325,1910.05,12,1233,
7238771,F,20120314,20120930,529.8502,3,525,
55780408,M,20120317,20121029,927.19,5,580,
114685464,M,20120317,20120803,3162.4,2,525,
114926991,F,20120317,20120317,59,1,10,
14670707,M,20120320,20120329,231.5,2,46,
25815826,M,20120321,20121125,1077.4,5,1630,
2234163,M,20120324,20130311,1075.32,9,683,9
3009203,M,20120326,20130214,1909.1801,9,1110,
115515887,unknown,20120404,20120924,662.96,7,355,
63648828,M,20120408,20120408,150,1,30,
6723409,M,20120410,20130106,485.2,2,410,
91021796,M,20120423,20130222,773.4,3,270,
115672685,unknown,20120418,20130119,1583.17,8,625,
116004860,M,20120422,20120422,1207,2,0,
116160960,M,20120426,20120426,50.8,1,30,
5199512,M,20120429,20130329,1445.73,9,610,
116237494,F,20120428,20120428,199,1,10,
543251,F,20120501,20120501,318.4,1,215,
115780227,unknown,20120504,20120504,246.24,1,80,
5713732,M,20120503,20120503,100.5,1,0,
84849046,F,20120507,20130321,1015.05,5,698,
46126617,M,20120513,20130325,976.2199,8,635,
116423693,unknown,20120514,20130321,3230.1999,19,1060,
85291049,M,20120520,20120902,1131,4,630,
7168128,M,20120521,20121023,449.8998,3,440,
117029747,M,20120530,20121122,607.44,6,282,105
117213075,F,20120531,20120831,1244.48,13,730,30
117299138,M,20120604,20130319,1396.66,13,865,
117354822,unknown,20120605,20120605,100.9,1,75,
23709665,M,20120609,20120810,849.07,4,658,
85038660,M,20120612,20121208,250.3,2,20,
117604941,unknown,20120614,20121217,1249.1,5,1002,
117645817,M,20120616,20120616,67.8,1,50,
117683814,unknown,20120620,20121030,407.5,3,270,
103500835,M,20120623,20120917,1935.6,4,10,
6004868,M,20120623,20120623,90.1,1,40,
73830925,F,20120629,20120708,448.8599,3,190,
118052051,unknown,20120630,20120630,119,1,25,
118001209,M,20120702,20121211,329.4999,2,145,
118198311,M,20120703,20120703,125,1,125,
118239912,unknown,20120704,20120704,52.7,1,10,
118473824,unknown,20120707,20120808,324.5,3,185,
118539734,unknown,20120708,20130106,908.5001,4,762,
118853660,unknown,20120714,20121122,804.7,4,70,
119009108,unknown,20120717,20120817,247.1301,2,123,
119189250,unknown,20120720,20130222,809.3799,5,520,
119236708,unknown,20120724,20120926,355.22,3,110,
119295612,unknown,20120724,20120724,90.6,1,25,
119343292,unknown,20120726,20120730,1348.66,3,730,
119560479,M,20120729,20120730,244.68,3,35,
118611041,unknown,20120805,20130323,5937.27,8,5300,
84880419,M,20120818,20120818,119.9,1,35,
8101833,M,20120821,20120821,69,1,120,
120807757,unknown,20120826,20121128,324.9,3,95,
6527706,M,20120902,20120902,92.48,1,115,
121238916,unknown,20120905,20120910,280.1,2,95,
121254081,M,20120905,20120905,158,1,0,
121308751,unknown,20120906,20120924,227.6,2,90,
1640065,M,20120909,20120909,228.79,1,310,
120843146,unknown,20120910,20130307,2447.4799,15,691,776
115912674,F,20120911,20121211,2398.65,3,84,
121786212,M,20120916,20120916,199.6,1,115,
121912712,M,20120918,20120918,190.35,1,110,
113506277,M,20120919,20120919,100.9,1,60,
122119295,unknown,20120924,20130321,1956.609439,12,485,1262
7886914,M,20120925,20121027,230.76,2,405,
120559101,M,20121002,20121002,189,1,140,
122603549,unknown,20121002,20121002,103.13,1,60,
6943496,M,20121010,20130205,968.78,3,550,
8255404,M,20121012,20121206,1920,3,900,
35872169,M,20121012,20121012,199,1,70,
120959839,unknown,20121015,20121214,263.8001,2,63,12
123177000,F,20121015,20130119,721.1,3,92,
123351392,F,20121019,20121019,78.78,1,60,
123455527,unknown,20121020,20121020,498,1,30,
5663701,M,20121021,20121023,444.21,3,100,
123708013,unknown,20121026,20130327,550.2,5,430,
123341044,F,20121029,20130326,1309.96,10,364,
123863932,M,20121028,20121028,1771,2,1050,
123910734,M,20121029,20130216,1406.7,10,845,
123971120,unknown,20121030,20121121,401.8,3,185,
123897390,unknown,20121030,20121030,100.1,1,0,
124064834,unknown,20121101,20130306,496.88,4,269,
123940109,unknown,20121102,20121102,3748,1,10,
124223096,unknown,20121104,20121229,194.3,2,100,
118766224,M,20121109,20121109,128.15,1,10,
124482881,M,20121109,20121109,564,1,280,
124553399,unknown,20121110,20121110,278,1,40,
124733648,M,20121112,20121112,146.9,1,45,
124693516,unknown,20121111,20121111,117.96,1,115,
2667516,M,20121114,20121204,266,2,150,
124978651,unknown,20121116,20121130,355.3,3,255,
14859270,M,20121116,20121219,186.9,2,65,330
124943615,unknown,20121119,20121119,69,1,65,
125255411,F,20121121,20121121,416,2,320,
5299671,M,20121121,20121121,303.2,1,0,
125456518,M,20121124,20130301,719.2,5,435,
125630854,F,20121128,20130301,651.0801,4,432,
125789802,M,20121130,20130228,917.84,5,470,
123199454,unknown,20121203,20130107,712.6,2,65,
125998920,unknown,20121204,20121204,516,1,0,
126088528,M,20121205,20121205,104.96,1,55,
85053127,M,20121208,20130309,2127.95,13,580,
126334834,M,20121210,20121226,213.1001,2,155,
115197867,M,20121212,20130324,1247.4,5,230,
126865618,M,20121213,20130324,4359.16,13,1167,
120988387,F,20121214,20130305,1079.3001,9,415,
126946032,M,20121214,20130319,580,3,285,
36022933,M,20121213,20121213,55.8,1,0,
118186678,unknown,20121219,20130331,647.86,5,374,
127647349,M,20121224,20121224,328,1,100,
128032683,F,20121228,20121228,588,1,585,
30639,M,20121230,20130109,194.8,2,200,
516725,M,20121230,20130105,928.5,2,910,
117631866,F,20130101,20130101,205.6,1,100,
128241782,unknown,20130102,20130124,217.5,2,155,
129097862,M,20130119,20130119,402.1,1,180,
6341514,M,20130122,20130123,656.6,2,660,
129287547,F,20130124,20130309,407.24,4,250,
129399898,M,20130125,20130331,1827.58,5,1280,
129442982,M,20130126,20130203,296.4,3,220,
120823112,M,20130128,20130128,796,1,2,
129534944,F,20130127,20130205,600.92,2,317,
6309042,M,20130204,20130204,189.1,1,175,
118498435,M,20130216,20130216,93.6,1,72,
130251941,M,20130219,20130219,116.6,1,100,
130300576,unknown,20130221,20130311,892.85,3,480,
123246043,unknown,20130222,20130222,89,1,85,
130528472,M,20130225,20130227,93.2,1,30,
123346738,unknown,20130226,20130227,373.8,1,255,
7227811,M,20130302,20130302,513.12,1,300,
126580807,M,20130308,20130308,153.6,1,10,
129604249,M,20130309,20130309,100.6,1,55,
120896077,M,20130312,20130312,109.5,1,100,
116792564,unknown,20130317,20130317,498,1,270,
132203898,M,20130325,20130326,394.86,2,145,
85383145,M,20120101,20130317,1415.2001,11,705,
6561608,F,20120103,20130315,7363.0905,15,6204,11
85550963,M,20120102,20120121,189.58,2,100,
